model,model_key,layer,epoch,train_loss,test_loss,train_accuracy,test_accuracy,epoch_time_s
MZI,MZI,3,56,0.00042642500255689293,0.0019193144980818033,1.0,1.0,0.7004542350769043
MZI,MZI,3,57,0.0004233231007154765,0.00194479466881603,1.0,1.0,0.7200000286102295
MZI,MZI,3,58,0.0004062420832009853,0.0019133036257699132,1.0,1.0,0.7141127586364746
MZI,MZI,3,59,0.00038407604172659507,0.001843654434196651,1.0,1.0,0.7496585845947266
MZI,MZI,3,60,0.0003959810779113988,0.0017904072301462293,1.0,1.0,0.700934886932373
MZI,MZI,3,61,0.0003593792287054904,0.0017413327004760504,1.0,1.0,0.7135331630706787
MZI,MZI,3,62,0.0003532534968274246,0.001791096874512732,1.0,1.0,0.7438349723815918
MZI,MZI,3,63,0.0003468953857269038,0.0017297978047281504,1.0,1.0,0.7011737823486328
MZI,MZI,3,64,0.000316252304712959,0.0016424028435721993,1.0,1.0,0.7026078701019287
MZI,MZI,3,65,0.00032602606346959615,0.0016244306461885571,1.0,1.0,0.6977999210357666
MZI,MZI,3,66,0.0002992283100736261,0.0015383691061288118,1.0,1.0,0.6946604251861572
MZI,MZI,3,67,0.00028844627714923784,0.0015137940645217896,1.0,1.0,0.7008039951324463
MZI,MZI,3,68,0.0002845292958227219,0.0014736693119630218,1.0,1.0,0.6865875720977783
MZI,MZI,3,69,0.0003102383611673888,0.0015955875860527158,1.0,1.0,0.7037513256072998
MZI,MZI,3,70,0.00026552512055267084,0.0015100702876225114,1.0,1.0,0.7102124691009521
MZI,MZI,3,71,0.0002493399701311968,0.0014323205687105656,1.0,1.0,0.6801581382751465
MZI,MZI,3,72,0.00025296801645059274,0.0014222103636711836,1.0,1.0,0.7499127388000488
MZI,MZI,3,73,0.00025017819365790014,0.0013788669602945447,1.0,1.0,0.6701912879943848
MZI,MZI,3,74,0.00022859386912646836,0.0013517456827685237,1.0,1.0,0.6677992343902588
MZI,MZI,3,75,0.0002321645804061388,0.0013181304093450308,1.0,1.0,0.6666882038116455
MZI,MZI,3,76,0.00021576925261927369,0.001298370654694736,1.0,1.0,0.6616175174713135
MZI,MZI,3,77,0.00021243836124215575,0.0012044183677062392,1.0,1.0,0.6570844650268555
MZI,MZI,3,78,0.00021148447837861437,0.0012036401312798262,1.0,1.0,0.6524522304534912
MZI,MZI,3,79,0.00020846479076551207,0.0011658701114356518,1.0,1.0,0.6397507190704346
MZI,MZI,3,80,0.0002036131163549726,0.0011582125443965197,1.0,1.0,0.6570663452148438
MZI,MZI,3,81,0.00019362828911003558,0.001132272183895111,1.0,1.0,0.6413326263427734
MZI,MZI,3,82,0.0001842790577159446,0.0011161562288179994,1.0,1.0,0.6152236461639404
MZI,MZI,3,83,0.00017834471075600178,0.0010895089944824576,1.0,1.0,0.6529338359832764
MZI,MZI,3,84,0.0001752895267470324,0.001071624574251473,1.0,1.0,0.6921584606170654
MZI,MZI,3,85,0.00016479711061297817,0.001043482800014317,1.0,1.0,0.6367499828338623
MZI,MZI,3,86,0.00016736173981501322,0.0010232445783913136,1.0,1.0,0.6353330612182617
MZI,MZI,3,87,0.00016342667966975048,0.0010066048707813025,1.0,1.0,0.6302394866943359
MZI,MZI,3,88,0.0001551629798216579,0.0009914699476212263,1.0,1.0,0.602104902267456
MZI,MZI,3,89,0.0001492962374608656,0.000970135850366205,1.0,1.0,0.6157793998718262
MZI,MZI,3,90,0.00015156105434601028,0.0009449131321161985,1.0,1.0,0.6121652126312256
MZI,MZI,3,91,0.00014092501101653658,0.0009281325037591159,1.0,1.0,0.6076509952545166
MZI,MZI,3,92,0.00014025419241079363,0.0009157349704764783,1.0,1.0,0.5796980857849121
MZI,MZI,3,93,0.00013539063054070408,0.0008878232329152524,1.0,1.0,0.6152811050415039
MZI,MZI,3,94,0.0001343962100301204,0.0008713158313184977,1.0,1.0,0.6207492351531982
MZI,MZI,3,95,0.0001268479875891769,0.0008575321407988667,1.0,1.0,0.6149249076843262
MZI,MZI,3,96,0.00012455701038821383,0.0008344106026925147,1.0,1.0,0.6160757541656494
MZI,MZI,3,97,0.00012088253840504746,0.0008154863608069718,1.0,1.0,0.6203625202178955
MZI,MZI,3,98,0.00011741548280822047,0.0007901077624410391,1.0,1.0,0.6081671714782715
MZI,MZI,3,99,0.00011563199740781524,0.0007729718345217407,1.0,1.0,0.6088106632232666
MZI,MZI,3,100,0.00011429448137018231,0.000760706898290664,1.0,1.0,0.6948869228363037
CNOT-chain,CNOT,1,1,0.5883262148925237,0.5540076494216919,0.8285714387893677,0.6666666865348816,0.1633012294769287
CNOT-chain,CNOT,1,2,0.42706674081938606,0.43036338686943054,0.8571428656578064,0.7666666507720947,0.1777653694152832
CNOT-chain,CNOT,1,3,0.34315328299999237,0.38200676441192627,0.8571428656578064,0.800000011920929,0.19408154487609863
CNOT-chain,CNOT,1,4,0.3035841716187341,0.32468757033348083,0.8999999761581421,0.8333333134651184,0.1934642791748047
CNOT-chain,CNOT,1,5,0.2691309462700571,0.29043400287628174,0.9142857193946838,0.8666666746139526,0.19062471389770508
CNOT-chain,CNOT,1,6,0.2510424011519977,0.27312755584716797,0.9285714030265808,0.8666666746139526,0.18755722045898438
CNOT-chain,CNOT,1,7,0.23326665695224488,0.25694411993026733,0.9428571462631226,0.8666666746139526,0.18987798690795898
CNOT-chain,CNOT,1,8,0.22811997867455439,0.23937223851680756,0.9428571462631226,0.8999999761581421,0.20532917976379395
CNOT-chain,CNOT,1,9,0.21765950928841318,0.2559228241443634,0.9428571462631226,0.8666666746139526,0.1641089916229248
CNOT-chain,CNOT,1,10,0.21098874743495669,0.24378269910812378,0.9285714030265808,0.8999999761581421,0.15580272674560547
CNOT-chain,CNOT,1,11,0.20761043003627233,0.2894892692565918,0.9142857193946838,0.8666666746139526,0.17012739181518555
CNOT-chain,CNOT,1,12,0.18874189478478262,0.2596553862094879,0.9571428298950195,0.8666666746139526,0.16540217399597168
CNOT-chain,CNOT,1,13,0.18087404130824974,0.2600879967212677,0.9571428298950195,0.8666666746139526,0.16644287109375
CNOT-chain,CNOT,1,14,0.17216431413378033,0.2548080086708069,0.9571428298950195,0.8666666746139526,0.16526079177856445
CNOT-chain,CNOT,1,15,0.16880396367715939,0.27292558550834656,0.9428571462631226,0.8666666746139526,0.18046188354492188
CNOT-chain,CNOT,1,16,0.1600515257034983,0.27624258399009705,0.9571428298950195,0.8666666746139526,0.16349291801452637
CNOT-chain,CNOT,1,17,0.15597646406718663,0.307588130235672,0.9571428298950195,0.8666666746139526,0.16884565353393555
CNOT-chain,CNOT,1,18,0.14784334179878766,0.30626195669174194,0.9714285731315613,0.8666666746139526,0.15942835807800293
CNOT-chain,CNOT,1,19,0.14136439987591334,0.3260369300842285,0.9571428298950195,0.8999999761581421,0.1486196517944336
CNOT-chain,CNOT,1,20,0.14127051002745117,0.334188848733902,0.9714285731315613,0.8999999761581421,0.1503744125366211
CNOT-chain,CNOT,1,21,0.13986800094800336,0.3937841057777405,0.9571428298950195,0.8666666746139526,0.1392817497253418
CNOT-chain,CNOT,1,22,0.14724446801202637,0.3496992886066437,0.9428571462631226,0.8999999761581421,0.15308475494384766
CNOT-chain,CNOT,1,23,0.13949209010627653,0.3780692219734192,0.9571428298950195,0.8999999761581421,0.13909268379211426
CNOT-chain,CNOT,1,24,0.1328274976728218,0.403533399105072,0.9571428298950195,0.8999999761581421,0.14543366432189941
CNOT-chain,CNOT,1,25,0.1320318604154246,0.42326852679252625,0.9428571462631226,0.8666666746139526,0.13988924026489258
CNOT-chain,CNOT,1,26,0.13993946625185863,0.4231979548931122,0.9428571462631226,0.8333333134651184,0.1309657096862793
CNOT-chain,CNOT,1,27,0.11519095993717202,0.37379249930381775,0.9428571462631226,0.8666666746139526,0.14260053634643555
CNOT-chain,CNOT,1,28,0.11840065577998757,0.48278072476387024,0.9428571462631226,0.8666666746139526,0.1346585750579834
CNOT-chain,CNOT,1,29,0.14655187692759292,0.4246172606945038,0.9428571462631226,0.8666666746139526,0.13645648956298828
CNOT-chain,CNOT,1,30,0.13008643085070487,0.45902392268180847,0.9428571462631226,0.8666666746139526,0.1334676742553711
CNOT-chain,CNOT,1,31,0.11694607999441879,0.48492851853370667,0.9571428298950195,0.8666666746139526,0.14182162284851074
CNOT-chain,CNOT,1,32,0.10991842930670828,0.3993852734565735,0.9285714030265808,0.8666666746139526,0.1386404037475586
CNOT-chain,CNOT,1,33,0.12102556150140507,0.4543811082839966,0.9571428298950195,0.8666666746139526,0.14358258247375488
CNOT-chain,CNOT,1,34,0.10942372512737555,0.506117582321167,0.9428571462631226,0.8666666746139526,0.1379079818725586
CNOT-chain,CNOT,1,35,0.10249995943824096,0.5173906683921814,0.9571428298950195,0.8666666746139526,0.14030170440673828
CNOT-chain,CNOT,1,36,0.10554896064900926,0.5443127751350403,0.9571428298950195,0.8333333134651184,0.15491223335266113
CNOT-chain,CNOT,1,37,0.1122875983560724,0.5971927642822266,0.9571428298950195,0.8333333134651184,0.14082694053649902
CNOT-chain,CNOT,1,38,0.08914698059005396,0.5488882660865784,0.9714285731315613,0.8666666746139526,0.14530634880065918
CNOT-chain,CNOT,1,39,0.10229451762778419,0.6508482694625854,0.9714285731315613,0.8333333134651184,0.14268803596496582
CNOT-chain,CNOT,1,40,0.112380093415933,0.6599057912826538,0.9571428298950195,0.8333333134651184,0.1301729679107666
CNOT-chain,CNOT,1,41,0.09605914144111531,0.5416576266288757,0.9857142567634583,0.8666666746139526,0.14397239685058594
CNOT-chain,CNOT,1,42,0.08170841211186988,0.6175948977470398,0.9714285731315613,0.8666666746139526,0.17824864387512207
CNOT-chain,CNOT,1,43,0.07268194803410942,0.6433899402618408,1.0,0.8666666746139526,0.14743304252624512
CNOT-chain,CNOT,1,44,0.06483077941894798,0.6507273316383362,1.0,0.8666666746139526,0.13736987113952637
CNOT-chain,CNOT,1,45,0.07143566031008959,0.6494444608688354,1.0,0.8666666746139526,0.14020109176635742
CNOT-chain,CNOT,1,46,0.06712092064054949,0.6858665347099304,0.9857142567634583,0.8666666746139526,0.14361190795898438
CNOT-chain,CNOT,1,47,0.06396605429638709,0.6082141399383545,0.9857142567634583,0.8666666746139526,0.1763298511505127
CNOT-chain,CNOT,1,48,0.07477518514330898,0.6851902604103088,1.0,0.8666666746139526,0.13855528831481934
CNOT-chain,CNOT,1,49,0.050698118367498476,0.6961953639984131,0.9857142567634583,0.8666666746139526,0.12753796577453613
CNOT-chain,CNOT,1,50,0.057872101240250884,0.7168158888816833,0.9857142567634583,0.8666666746139526,0.1650998592376709
CNOT-chain,CNOT,1,51,0.052522206273196,0.7228570580482483,1.0,0.8666666746139526,0.1765596866607666
CNOT-chain,CNOT,1,52,0.05121982252707572,0.701434850692749,1.0,0.8666666746139526,0.16087651252746582
CNOT-chain,CNOT,1,53,0.05185304145727839,0.7760797739028931,1.0,0.8666666746139526,0.152327299118042
CNOT-chain,CNOT,1,54,0.047750132660647586,0.7407590746879578,1.0,0.8666666746139526,0.16796326637268066
CNOT-chain,CNOT,1,55,0.04912399367229747,0.7555765509605408,1.0,0.8666666746139526,0.1569380760192871
CNOT-chain,CNOT,1,56,0.04627379838909421,0.7954972982406616,1.0,0.8666666746139526,0.14287304878234863
CNOT-chain,CNOT,1,57,0.04703549552110157,0.8774775266647339,1.0,0.8666666746139526,0.13724398612976074
CNOT-chain,CNOT,1,58,0.04359887340979185,0.8116468787193298,1.0,0.8666666746139526,0.13899946212768555
CNOT-chain,CNOT,1,59,0.04336009267384985,0.8035103678703308,1.0,0.8666666746139526,0.13785767555236816
CNOT-chain,CNOT,1,60,0.04037603455861764,0.8607667088508606,1.0,0.8666666746139526,0.14429569244384766
CNOT-chain,CNOT,1,61,0.04003142461712871,0.8727567195892334,1.0,0.8666666746139526,0.13376307487487793
CNOT-chain,CNOT,1,62,0.04097915268884792,0.8581424951553345,1.0,0.8666666746139526,0.1455397605895996
CNOT-chain,CNOT,1,63,0.04003090333218487,0.8886487483978271,1.0,0.8666666746139526,0.13173508644104004
CNOT-chain,CNOT,1,64,0.04694334974881522,0.8448792695999146,1.0,0.8666666746139526,0.1359086036682129
CNOT-chain,CNOT,1,65,0.03800945487871234,0.8734670281410217,1.0,0.8666666746139526,0.14690327644348145
CNOT-chain,CNOT,1,66,0.041175176120097086,0.8566811084747314,1.0,0.8666666746139526,0.1383817195892334
CNOT-chain,CNOT,1,67,0.059901597899313076,0.8609343767166138,0.9857142567634583,0.8666666746139526,0.1346874237060547
CNOT-chain,CNOT,1,68,0.04283056692469732,0.8281034231185913,0.9857142567634583,0.8666666746139526,0.13932156562805176
CNOT-chain,CNOT,1,69,0.051609334416676235,0.834461510181427,0.9857142567634583,0.8666666746139526,0.13036346435546875
CNOT-chain,CNOT,1,70,0.050008647509717515,0.9482975006103516,1.0,0.8666666746139526,0.13664484024047852
CNOT-chain,CNOT,1,71,0.03881338156892785,0.9190407991409302,1.0,0.8666666746139526,0.14905023574829102
CNOT-chain,CNOT,1,72,0.028680614806112965,0.9870507717132568,1.0,0.8666666746139526,0.14418482780456543
CNOT-chain,CNOT,1,73,0.03039242390909099,0.9567899703979492,1.0,0.8666666746139526,0.14277005195617676
CNOT-chain,CNOT,1,74,0.0291966235664274,1.038979172706604,1.0,0.8666666746139526,0.15808892250061035
CNOT-chain,CNOT,1,75,0.027976685552442048,0.9917777180671692,1.0,0.8666666746139526,0.13608074188232422
CNOT-chain,CNOT,1,76,0.02690596670560938,1.0033633708953857,1.0,0.8666666746139526,0.13787317276000977
CNOT-chain,CNOT,1,77,0.026609838521108032,1.0839762687683105,1.0,0.8666666746139526,0.14504361152648926
CNOT-chain,CNOT,1,78,0.029186853427173837,0.95473712682724,1.0,0.8666666746139526,0.14696359634399414
CNOT-chain,CNOT,1,79,0.026631498313510145,1.0438348054885864,1.0,0.8666666746139526,0.13765549659729004
CNOT-chain,CNOT,1,80,0.02503119368985409,1.090477466583252,1.0,0.8666666746139526,0.13423395156860352
CNOT-chain,CNOT,1,81,0.02657594629729699,1.0390187501907349,1.0,0.8666666746139526,0.14481759071350098
CNOT-chain,CNOT,1,82,0.025169284425542823,1.0858194828033447,1.0,0.8666666746139526,0.1362161636352539
CNOT-chain,CNOT,1,83,0.0338490730850026,0.9573381543159485,1.0,0.8666666746139526,0.13759136199951172
CNOT-chain,CNOT,1,84,0.024541478683074405,1.103469729423523,1.0,0.8666666746139526,0.1360015869140625
CNOT-chain,CNOT,1,85,0.03449089237089668,1.0394635200500488,1.0,0.8666666746139526,0.1462385654449463
CNOT-chain,CNOT,1,86,0.033761253454057234,1.001055121421814,1.0,0.8666666746139526,0.14379191398620605
CNOT-chain,CNOT,1,87,0.030477417702786624,1.0382776260375977,1.0,0.8666666746139526,0.14138102531433105
CNOT-chain,CNOT,1,88,0.025560036393913573,1.162641167640686,1.0,0.8666666746139526,0.15244770050048828
CNOT-chain,CNOT,1,89,0.02478132875251549,1.1828246116638184,1.0,0.8666666746139526,0.1435396671295166
CNOT-chain,CNOT,1,90,0.020318931548016346,1.1446853876113892,1.0,0.8666666746139526,0.15105676651000977
CNOT-chain,CNOT,1,91,0.024817801039483,1.0928915739059448,1.0,0.8666666746139526,0.12966370582580566
CNOT-chain,CNOT,1,92,0.03516900302418193,1.279110074043274,1.0,0.8666666746139526,0.13791394233703613
CNOT-chain,CNOT,1,93,0.03884426770403349,1.092118740081787,1.0,0.8666666746139526,0.1334836483001709
CNOT-chain,CNOT,1,94,0.04991563639385368,1.0273407697677612,0.9857142567634583,0.8666666746139526,0.1434037685394287
CNOT-chain,CNOT,1,95,0.07042100245765011,1.2396153211593628,1.0,0.8666666746139526,0.15258359909057617
CNOT-chain,CNOT,1,96,0.0883164438323677,1.075793981552124,0.9857142567634583,0.8666666746139526,0.1413896083831787
CNOT-chain,CNOT,1,97,0.047661471137377835,1.1546217203140259,0.9714285731315613,0.8666666746139526,0.1457202434539795
CNOT-chain,CNOT,1,98,0.07086358875822044,0.9096081256866455,0.9857142567634583,0.8666666746139526,0.13523411750793457
CNOT-chain,CNOT,1,99,0.037666074805227774,1.089917778968811,1.0,0.8666666746139526,0.13959455490112305
CNOT-chain,CNOT,1,100,0.030840542270951638,1.1224312782287598,1.0,0.8666666746139526,0.1357266902923584
CNOT-chain,CNOT,2,1,0.5569217809609004,0.499004989862442,0.8857142925262451,0.800000011920929,0.328458309173584
CNOT-chain,CNOT,2,2,0.34203209302255083,0.3679400682449341,0.9428571462631226,0.8999999761581421,0.3331265449523926
CNOT-chain,CNOT,2,3,0.18740947927747453,0.26958611607551575,0.9857142567634583,0.9333333373069763,0.32532477378845215
CNOT-chain,CNOT,2,4,0.09096165043967111,0.24625827372074127,0.9857142567634583,0.9333333373069763,0.3348250389099121
CNOT-chain,CNOT,2,5,0.04812067055276462,0.19592522084712982,1.0,0.9333333373069763,0.3171842098236084
CNOT-chain,CNOT,2,6,0.028405607385294778,0.16196425259113312,1.0,0.9333333373069763,0.29439663887023926
CNOT-chain,CNOT,2,7,0.02468709283109222,0.18098582327365875,1.0,0.9333333373069763,0.29501938819885254
CNOT-chain,CNOT,2,8,0.01605640858677881,0.17163613438606262,1.0,0.9333333373069763,0.28322625160217285
CNOT-chain,CNOT,2,9,0.011508168945355075,0.17097987234592438,1.0,0.9333333373069763,0.33084988594055176
CNOT-chain,CNOT,2,10,0.009169550452913558,0.167465478181839,1.0,0.9333333373069763,0.34949398040771484
CNOT-chain,CNOT,2,11,0.007896704945181098,0.16173714399337769,1.0,0.9333333373069763,0.36582517623901367
CNOT-chain,CNOT,2,12,0.00640638710132667,0.1578059196472168,1.0,0.9666666388511658,0.33620190620422363
CNOT-chain,CNOT,2,13,0.00556257186856653,0.14784257113933563,1.0,0.9666666388511658,0.3213794231414795
CNOT-chain,CNOT,2,14,0.004888207827960806,0.15077215433120728,1.0,0.9666666388511658,0.28774452209472656
CNOT-chain,CNOT,2,15,0.004295568846698318,0.14600607752799988,1.0,0.9666666388511658,0.2849433422088623
CNOT-chain,CNOT,2,16,0.003728346692930375,0.14789602160453796,1.0,0.9666666388511658,0.2699308395385742
CNOT-chain,CNOT,2,17,0.0034318286746773605,0.1558607518672943,1.0,0.9666666388511658,0.28717899322509766
CNOT-chain,CNOT,2,18,0.003119709698616394,0.15234851837158203,1.0,0.9666666388511658,0.31352901458740234
CNOT-chain,CNOT,2,19,0.002701159648131579,0.15112453699111938,1.0,0.9666666388511658,0.29573655128479004
CNOT-chain,CNOT,2,20,0.0025274768793938814,0.14406806230545044,1.0,0.9666666388511658,0.2921762466430664
CNOT-chain,CNOT,2,21,0.002212441948358901,0.15120382606983185,1.0,0.9666666388511658,0.29009056091308594
CNOT-chain,CNOT,2,22,0.002041476482658514,0.15197928249835968,1.0,0.9666666388511658,0.28083276748657227
CNOT-chain,CNOT,2,23,0.001913178209049095,0.15370112657546997,1.0,0.9666666388511658,0.27695226669311523
CNOT-chain,CNOT,2,24,0.001734962490653353,0.14940665662288666,1.0,0.9666666388511658,0.2734189033508301
CNOT-chain,CNOT,2,25,0.0016089779790490865,0.15056797862052917,1.0,0.9666666388511658,0.27480340003967285
CNOT-chain,CNOT,2,26,0.0014966349857526698,0.15092697739601135,1.0,0.9666666388511658,0.30786609649658203
CNOT-chain,CNOT,2,27,0.0014386469797630396,0.15290524065494537,1.0,0.9666666388511658,0.2697739601135254
CNOT-chain,CNOT,2,28,0.0013014864791849894,0.15031933784484863,1.0,0.9666666388511658,0.28546595573425293
CNOT-chain,CNOT,2,29,0.0012381033107106176,0.15212371945381165,1.0,0.9666666388511658,0.30978989601135254
CNOT-chain,CNOT,2,30,0.0011605375396486904,0.152560755610466,1.0,0.9666666388511658,0.40854716300964355
CNOT-chain,CNOT,2,31,0.0011139391792572236,0.16079279780387878,1.0,0.9666666388511658,0.4140486717224121
CNOT-chain,CNOT,2,32,0.0010365974490663835,0.15953710675239563,1.0,0.9666666388511658,0.4178640842437744
CNOT-chain,CNOT,2,33,0.0009737873936371345,0.15717214345932007,1.0,0.9666666388511658,0.416501522064209
CNOT-chain,CNOT,2,34,0.0009302198454471571,0.16180725395679474,1.0,0.9666666388511658,0.4199838638305664
CNOT-chain,CNOT,2,35,0.0008659667335450649,0.1622418612241745,1.0,0.9666666388511658,0.37831950187683105
CNOT-chain,CNOT,2,36,0.0008377890572384266,0.15816791355609894,1.0,0.9666666388511658,0.40661191940307617
CNOT-chain,CNOT,2,37,0.0007800307948075767,0.16271278262138367,1.0,0.9666666388511658,0.39745569229125977
CNOT-chain,CNOT,2,38,0.0007384306925814598,0.1641823649406433,1.0,0.9666666388511658,0.41437721252441406
CNOT-chain,CNOT,2,39,0.0007031365314365498,0.16329021751880646,1.0,0.9666666388511658,0.46514463424682617
CNOT-chain,CNOT,2,40,0.0006835023564885237,0.16042208671569824,1.0,0.9666666388511658,0.4082956314086914
CNOT-chain,CNOT,2,41,0.0006501607621820377,0.1691608726978302,1.0,0.9666666388511658,0.4228246212005615
CNOT-chain,CNOT,2,42,0.00061997546238542,0.16398456692695618,1.0,0.9666666388511658,0.4201498031616211
CNOT-chain,CNOT,2,43,0.0005862785677891224,0.1626286804676056,1.0,0.9666666388511658,0.43441247940063477
CNOT-chain,CNOT,2,44,0.0005636053388505908,0.16881953179836273,1.0,0.9666666388511658,0.4413721561431885
CNOT-chain,CNOT,2,45,0.0005335879988186727,0.16770097613334656,1.0,0.9666666388511658,0.49189114570617676
CNOT-chain,CNOT,2,46,0.0005145782808540389,0.16996058821678162,1.0,0.9666666388511658,0.5099976062774658
CNOT-chain,CNOT,2,47,0.0004983021611613887,0.16799527406692505,1.0,0.9666666388511658,0.5368943214416504
CNOT-chain,CNOT,2,48,0.00047380569906506153,0.16981667280197144,1.0,0.9666666388511658,0.5646646022796631
CNOT-chain,CNOT,2,49,0.0004495241043124614,0.17191730439662933,1.0,0.9666666388511658,0.5429110527038574
CNOT-chain,CNOT,2,50,0.00043321841658325864,0.17279258370399475,1.0,0.9666666388511658,0.5403547286987305
CNOT-chain,CNOT,2,51,0.00041887538349588536,0.17348352074623108,1.0,0.9666666388511658,0.528191328048706
CNOT-chain,CNOT,2,52,0.0004020204447442666,0.17415516078472137,1.0,0.9666666388511658,0.529538631439209
CNOT-chain,CNOT,2,53,0.00039131557236292533,0.1738981306552887,1.0,0.9666666388511658,0.5450634956359863
CNOT-chain,CNOT,2,54,0.0003772280253802559,0.17622004449367523,1.0,0.9666666388511658,0.6859738826751709
CNOT-chain,CNOT,2,55,0.00036223999351412724,0.17561674118041992,1.0,0.9666666388511658,0.6239087581634521
CNOT-chain,CNOT,2,56,0.0003492602174186946,0.1753006875514984,1.0,0.9666666388511658,0.6590113639831543
CNOT-chain,CNOT,2,57,0.00033654097704649235,0.17605862021446228,1.0,0.9666666388511658,0.6480300426483154
CNOT-chain,CNOT,2,58,0.0003257348692776369,0.17714621126651764,1.0,0.9666666388511658,0.6194236278533936
CNOT-chain,CNOT,2,59,0.0003146310344163794,0.1773875653743744,1.0,0.9666666388511658,0.622398853302002
CNOT-chain,CNOT,2,60,0.00030902209083641147,0.1776961237192154,1.0,0.9666666388511658,0.6146540641784668
CNOT-chain,CNOT,2,61,0.0002960273169654621,0.178318589925766,1.0,0.9666666388511658,0.6264095306396484
CNOT-chain,CNOT,2,62,0.0002890126979244607,0.17937897145748138,1.0,0.9666666388511658,0.6043212413787842
CNOT-chain,CNOT,2,63,0.0002784986490171702,0.1814989447593689,1.0,0.9666666388511658,0.6450555324554443
CNOT-chain,CNOT,2,64,0.00027105021706250095,0.18041612207889557,1.0,0.9666666388511658,0.6383748054504395
CNOT-chain,CNOT,2,65,0.00026149401861143165,0.17971865832805634,1.0,0.9666666388511658,0.6161346435546875
CNOT-chain,CNOT,2,66,0.0002566703515185509,0.18270044028759003,1.0,0.9666666388511658,0.6268746852874756
